Entrez id	hsa-miR-1-3p	hsa-miR-30a-5p	hsa-miR-155-5p	hsa-miR-16-5p	hsa-let-7b-5p
4680	-0.1361651	0.237630569	0.09095746	-0.091733594	-0.186127751
56971	0.1107385	0.222458875	-0.162282558	0.046093295	-0.165875908
79736	0.182553	-0.035856328	0.479425934	0.132382285	0.34043437
9227	0.3361621	0.02896856	0.013600868	-0.002827297	-0.170059962
79078	0.4336141	-0.10166954	0.901050245	0.620377962	0.23828714
3680	0.250144	0.049635021	0.068794822	-0.042643256	0.058169849
29088	0.1898499	-0.2336846	-0.106068527	-0.012507254	-0.327986897
84313	0.1680244	0.044036909	-0.197121268	-0.343427797	-0.224662788
84933	0.3102275	-0.317168353	0.448152408	0.41614862	0.080927462
51338	0.1056849	0.100248571	-0.084301061	-0.126094772	-0.184724641
155006	-0.04170664	0.212392688	0.049981092	0.201154004	0.088956667
23196	-0.2418735	-0.003434237	-0.439871968	-0.06870469	-0.190693499
1198	0.1612498	-0.082916506	0.004668446	0.129697868	-0.119679769
147409	0.1054811	0.112759835	-0.122289548	-0.065984646	0.158491426
140701	-0.2217479	0.350500907	-0.288751847	-0.07369256	-0.599979889
152815	0.2573615	0.052979415	0.21290525	-0.119014692	0.351966176
91612	0.1084293	-0.118959847	-0.337784149	0.080967385	0.494136934
23172	0.1456079	0.137063152	-0.507049619	-0.747760602	-0.291631409
5424	-0.08600728	-0.050088323	-0.3091379	0.03173864	-0.441666948
9306	0.3867693	-0.264116253	-0.784809326	-0.794627057	0.429302493
11005	0.2310301	0.032955718	-0.240768797	-0.559596097	-0.390777625
8772	0.1772097	-0.144969495	0.263298327	0.159568901	0.035605569
114960	-0.3045654	-0.035929121	-0.147341057	-0.039375809	-0.375738498
22835	0.4494386	-0.212661487	0.077351334	-0.060540078	0.137637056
8403	-0.134543	0.373385328	0.21508876	0.050342654	-0.129155379
127	0.06822401	0.108355903	0.08838209	-0.079768479	-0.035253405
84708	-0.1302166	0.212658815	0.205684641	0.032486377	0.695679656
10966	0.2078687	0.344889036	0.572724959	0.766281275	0.307958321
8534	0.102125	-0.175250964	0.039241015	0.167471323	0.039241015
9869	0.1273078	0.124410359	0.346359335	0.380952936	0.160362903
84665	0.3787174	-0.023735396	0.44339791	0.672845588	0.289160605
83933	0.2959444	0.246590577	0.078696106	-0.037393225	-0.042061981
91966	0.1486448	-0.022200887	0.014118531	-0.348839086	0.003179747
3939	-0.1242153	-0.022753746	-0.261711046	-0.045730224	-0.022796439
157310	-0.2523261	-0.290712154	-0.123871871	-0.358356406	-0.274881551
79132	0.0940251	-0.06119031	0.016917743	-0.2978813	-0.360739061
3664	-0.03526167	0.087540625	0.012388444	0.005262038	-0.039475033
6202	-0.00258302	-0.147123249	-0.108843418	-0.053616122	0.005286961
4975	0.1582525	-0.257259875	-0.153836667	-0.01010303	-0.062238948
2768	-0.05205944	0.016912577	0.24612186	-0.11318786	-0.029600059
23603	-0.7895858	-0.062100175	-0.288135901	-0.311011273	-0.640789074
112802	-0.03902161	-0.109527556	-0.153971007	-0.280461571	-0.135880018
78991	-0.1027206	-0.305633654	1.703570454	1.950044571	0.515894285
390058	0.2021255	-0.022691671	0.15531456	0.00087043	-0.149750747
59067	-0.08984859	-0.314227898	-0.255960663	-0.27148883	-0.35355977
10486	0.09400014	0.172415815	-0.577378312	0.140824291	0.042517362
8637	-0.02897527	-0.171917398	0.504447033	0.161466318	0.066331316
9079	0.06499963	0.073932384	0.284907176	-0.074195789	-0.032462551
6037	-0.02998058	0.308765599	-0.010416948	0.124030591	0.142045053
2300	0.07922836	-0.253090739	0.190935878	-0.477106039	-0.430776002
7716	-0.2259042	-0.246156828	-0.391708308	0.187529944	0.459456209
8537	0.1189003	-0.087373285	-0.021439741	-0.127356638	-0.132918388
164	0.07977884	0.008754919	-0.203944485	-0.249128893	0.023049275
10117	0.2329264	-0.028226757	-0.064106623	-0.146479273	-0.1098949
27239	0.2504543	-0.124118712	-0.331172562	-0.252287285	-0.212262908
116835	0.301776	0.086425862	0.168844505	-0.067129362	-0.070822254
11224	0.06135693	-0.006780711	-0.147303038	0.031850781	-0.09256192
4756	0.06450799	0.103156442	-0.021162798	-0.089576751	-0.09831456
56253	0.09525157	0.155000583	0.21410977	-0.081108812	-0.152397212
2289	-0.1977814	0.273201006	-0.844568883	-0.178442723	-0.164875048
116447	0.000458958	-0.081866066	0.905363032	0.228312333	0.238439172
11019	0.06451559	-0.456507098	-0.337751542	-0.103555736	0.17625649
64761	0.1302314	0.076514286	0.131605037	-0.227190447	-0.392439205
51176	0.06335473	0.108776364	0.310620983	0.045359321	-0.084106158
27000	0.2444649	0.271204862	-0.116316356	-0.83388052	-0.205397468
51121	0.300641	-0.01455441	0.152008436	0.412292143	0.190317782
1178	0.1186637	-0.207376859	-0.156437353	0.003830787	-0.177752804
147700	-0.01563929	-0.133378176	-0.147979596	-0.086036226	-0.306061038
51761	0.2825976	-0.029460946	-0.230684166	0.021740501	-0.297748897
79730	0.02611163	0.077472757	-0.005073796	-0.03741895	-0.157483215
51225	0.09488689	-0.079232112	-0.26627713	0.099319801	-0.179744722
57458	0.5972628	0.192243941	0.154361734	-0.12770611	0.040838531
23066	0.4167774	-0.058573192	1.258379463	1.671170854	1.141387357
80349	-0.1982327	0.050229155	0.10376502	0.333183222	0.379455189
64850	0.5216718	-0.047495707	0.089442287	1.183795706	-0.11454324
92483	-0.1491165	0.018013818	-0.186344377	-0.207262773	-0.023870296
162998	0.04890295	0.031531762	-0.022861414	-0.153984967	-0.220815801
9605	-0.0405612	-0.082047054	0.213648724	-0.133350032	-0.128263588
60528	-0.03491386	0.142984597	0.044294828	-0.083442803	-0.369329203
89857	-0.0106571	-0.057356808	-0.08541141	-0.075016643	-0.151547885
203074	-0.03996976	0	0.215133068	-0.229685626	-0.187107973
2900	0.2761693	0.031970954	0.340378218	0.025917833	0.199493813
157848	-0.160013	0.031436368	-0.390613318	-0.231738393	-0.308547752
59350	0.06659091	0.29893083	0.015736059	-0.166441943	-0.098175255
6637	0.2317853	-0.005874256	0.119938224	0.249124132	0.069995866
714	0.08120118	0.025633669	0.070638127	0.058950954	-0.009588527
26128	0.01902821	-0.174985605	-0.046318839	-0.046318839	0.167951669
3550	0.2666681	-0.026409687	-0.02915976	0.031416597	0.206894949
1363	0.1279413	-0.111616965	0.112969037	0.647686269	0.574874289
57591	0.0775439	0.224574555	0.006390457	0.079998221	-0.305328715
23187	-0.05249889	0.028939752	0.036598363	-0.00820391	-0.209942619
55004	0.4175009	0.019780196	0.623038256	-0.342753519	-0.336014871
27076	0.2076078	0.006867617	0.000236888	0.015272364	-0.071090146
51691	0.3725481	-0.206949231	0.197098288	0.080475635	0.268514985
8924	-0.3697906	0.09509805	0.165556859	0.129204829	0.063781041
125058	0.2294125	-0.022354484	0.290847381	0.244201222	-0.170310684
653275	-0.01604983	-0.096806656	0.058467092	-0.336268795	-0.222288789
940	-0.05081646	0.054510677	0.13239421	0.00708403	-0.139257993
64146	0.1071449	-0.128610493	0.133113156	-0.41353312	-0.217166524
221002	-0.2642979	-0.074414593	-0.212553652	0.079901873	-0.083559029
10411	0.329399	-0.064245112	0.194087964	-0.107057143	-0.107057143
64780	0.07833034	-0.15692234	0.952194278	0.043133628	-0.282429007
22837	-0.02893125	0.048941131	-0.240184877	-0.428170371	-0.127594785
7321	0.2456838	-0.249910493	-0.125780752	0.050237586	0.158269092
221184	-0.08275232	0.190493411	-0.492311491	0.439396966	-0.108782063
137735	0.03071137	-0.009825575	0.011041736	-0.076574245	-0.170517337
23246	-0.004510825	0.123461276	-0.048137899	-0.215226169	-0.536293898
23241	-0.1161552	0.066418601	0.671018826	0.350519982	0.048222139
57536	0.2631617	0.087256816	0.044272181	0.018182204	0.074883229
84134	0.1982348	-0.246017424	1.176912605	0.204846008	-0.176048556
51380	-0.1551691	0.02692105	-0.566123836	-0.102853722	-0.039986056
9706	0.2654326	0.068464451	0.058065124	0.672323774	0.167620443
55794	0.181633	0.077250306	0.25394557	0.131516915	0.037248202
6401	0.09411218	0.19718182	-0.031896802	0.011154801	0.004040224
112574	0.3013278	-0.222723895	0.141314994	0.108908546	0.110250087
146852	0.1317099	0.20184492	-0.01063328	0.153833471	-0.085038634
140825	0.2622087	-0.41499174	0.162643633	0.577058863	0.123237592
339344	0.1271566	0.039001795	0.086707443	-0.239482237	-0.594436929
375686	-0.1421479	-0.009411988	0.252292447	0.249501925	0.10815787
93134	0.1116188	0.030114406	0.226760086	-0.206674295	0.118852555
54780	-0.06136611	-0.087492701	-0.003022235	0.354057368	0.163637068
383	0.1311112	-0.065917221	0.046620176	-0.124391612	-0.137485814
245937	0.08035106	-0.039437243	-0.141130772	0.018340016	-0.058757663
255313	-0.04707644	0.367951126	0.018947927	0.214503619	-0.252265036
11230	0.1934503	-0.18054547	-0.006660418	0.2267568	-0.514860748
415116	0.2683652	0.036753742	0.402760024	0.098546595	0.125541917
3753	-0.1995195	-0.277330467	-0.074873311	-0.070085184	-0.397753135
64834	0.05306054	-0.041389784	-0.12932457	-0.41919822	-0.218942946
29072	0.0809154	-0.04921026	0.118110019	-0.45739517	0.114330234
11330	-0.2611691	-0.171814223	-0.210938044	-0.379569364	-0.144084504
26190	-0.1339644	-0.105748706	-0.031793346	-0.082259307	-0.02587092
4043	0.2900361	0.093340979	0.900324999	0.876001244	0.736140333
23518	0.1003809	-0.026289508	-0.152174901	-0.000601014	0.003681471
55040	0.3047619	0.046636053	0.157883455	-0.130453041	-0.387558164
2936	0.08297367	0.142753451	0.111418057	0.282798072	-0.223405501
119587	-0.1155704	-0.161946678	-0.104328492	-0.256643294	-0.42284217
9994	-0.05912963	0.447238826	0.058829402	-0.109288682	0.498919375
126248	0.1497094	-0.060633795	-0.065086056	-0.095589221	-0.109686894
1937	-0.1002594	0.040874265	-0.132917131	0.147760014	0.035713077
5268	-0.2701561	0.154490153	-0.532341836	-0.877223183	-0.248596577
2675	0.1610189	0.126863326	-0.016549308	-0.176942852	-0.304472368
10785	-0.2536937	0.139408484	-0.101534951	0.282061044	-0.073814071
55677	0.1087337	0.103278041	-0.108249354	-0.198156225	-0.008114053
10144	0.09573118	0.046965566	0.096883462	0.329592386	0.240369789
55737	-0.09043806	0.185661423	-0.126469195	0.07920901	0.352074727
84034	0.2590503	-0.042567126	0.300458203	0.031294471	-0.173283362
22996	-0.0225925	0.241292877	0.029320396	0.092750829	0.082215414
23527	-0.209531	-0.214421581	0.583299513	-0.213601635	0.435015551
27350	-0.1032871	0.072375439	0.265968064	0.134116501	0.048738611
29959	0.1844111	-0.018531556	-0.419047562	-0.733650401	0.04999285
374887	-0.02056522	-0.029510362	0.563726686	-0.241478209	0.045112259
9969	-0.1810737	-0.032609754	-0.230926848	-0.474746199	0.151767899
11107	-0.2928809	0.219942915	-0.148942436	-0.128310484	-0.116529157
133308	-0.3863571	-0.196916088	-0.267220242	-0.732801069	0.01221532
4330	0.2742768	-0.066577234	0.031542143	-0.547559951	-0.580192506
51061	0.4513215	0.108069012	0.711121463	0.407141456	0.251990118
5146	-0.08673829	0	-0.00698895	-0.210253005	0.00432039
152015	-0.1694822	-0.161292438	-0.236960054	0.014533723	-0.278241412
127396	0.1418818	0.175766697	-0.120475648	-0.35054453	0.578518619
80740	-0.1178615	-0.248617147	-0.333505871	-0.263555654	-0.317752415
5362	-0.1266552	-0.359289538	-0.680067602	-1.141445979	-0.721122545
55143	-0.1228637	0.073025207	-0.711376679	-0.086031215	-0.863884073
23411	0.1284515	-0.499182166	-0.538660815	0.334601953	0.42372225
80271	0.5616244	-0.332569801	0.895777451	-0.075478847	-0.011397338
651	0.0866146	-0.276208432	-0.230142037	-0.310257876	-0.312761186
2596	-0.09721528	0.007113308	0.129316218	0.065821888	-0.001687311
25994	0.2586643	0.025559719	0.269020716	-0.364995383	0.348617553
51608	0.1632032	0.166128423	0.219331192	-0.120056784	-0.091970017
84632	0.2681753	-0.278888587	-0.517186347	-0.268105742	-0.417237547
7531	0.03953436	-0.014266017	-1.469977144	-0.341011114	-0.441477235
83740	-0.4343186	0.146303937	0.143897936	-0.035859443	-0.214189379
3906	0.04613256	0.237537605	0.453141297	0.208268614	0.204753451
26529	0.2822371	0.293620196	0.029555862	-0.094620876	-0.159927743
23541	0.1117003	0.135128594	0.180377709	0.056358965	0.01318744
9554	-0.07425822	0.128703806	-0.060672493	0.434212258	0.103376785
23542	0.3538942	-0.004688251	-0.020653436	-0.082863927	-0.193663245
1139	0.6078651	0.095171792	-0.185276677	0.19337311	0.200150544
23560	0.1037143	0.029095874	0.147429795	-0.058005893	0.229640621
199953	-0.03821562	0.220745546	0.252538929	-0.003033019	-0.358863598
50651	0.2911469	0.081887751	0.238601872	0.078140369	-0.217991481
79029	0.06321808	-0.127423438	-0.036869102	0.047889264	0.008802989
79929	-0.01964694	0.06147992	0.3716019	0.200687838	0.14285547
23498	-0.000381887	-0.104051002	0.199888989	-0.021901639	-0.012089089
189	-0.161799	-0.009878948	-0.218762451	-0.251092674	-0.238880318
337880	0.1164984	0.059693353	-0.108660507	-0.116934536	0.04171519
1000	0.06657604	-0.391118373	-0.705446135	0.027444425	-0.253401896
3055	0.04218977	-0.068162024	0.343995503	0.153497987	0.004339886
55727	-0.14244	-0.067760717	-0.137917521	-0.038535357	0.1006411
5087	-0.448064	0.035638274	-0.227528691	0.284057788	-0.354353854
266743	-0.05405744	0.215736058	-0.339976412	-0.050289842	-0.19679474
4246	0.05467215	0.350037505	0.18409013	-0.193793167	-0.090034038
653319	0.1276355	0.319406067	0.852787744	0.328042172	-0.037636465
6853	-0.2565148	-0.231305027	-0.258621534	-0.584625714	-0.63449252
124535	0.1208666	0.127759131	-0.055109631	-0.087085945	-0.055109631
27043	0.3321767	-0.097222456	1.00060159	-0.439234435	-0.048080621
8036	0.1302308	-0.349954681	-0.01756662	-1.202339224	0.455841606
84365	0.131836	-0.10605172	-0.23647764	-0.391079992	-0.099799553
590	0.05613193	-0.041010145	0.2770558	0.135617703	0.026282192
5128	0.2500733	0.151187346	-0.733904565	-0.851083309	0.07547748
84986	0.3081545	0.284774874	1.196049504	0.55041371	0.837212503
10536	0.02745524	0.037530548	0.69413752	0.36758157	0.155806796
285527	-0.1520939	0.144478645	-0.274233523	-0.686572229	0.193319651
284402	0.09314626	-0.004058521	-0.468566022	-0.345140686	-0.140879948
58526	0.06525225	-0.207415303	-0.27002676	-1.068733708	-0.79600125
114784	-0.1162503	0.067341041	-0.005923733	0.036667493	-0.043189848
255738	0.2775313	0.181485518	0.210297917	1.506201164	1.043592087
57182	0.03883089	-0.034529019	0.011541338	-0.91263312	-0.012512387
79770	0.07578687	-0.213424943	0.565009958	0.547966465	0.25445935
2239	0.2756533	0.10846921	0.160807311	0.169793093	0.033495297
63978	0.07203066	0.086331342	-0.307773792	-0.165641347	-0.229942529
158038	-0.552511	-0.0287132	0.156862249	-0.321603152	0.340943327
6712	-0.000686615	0.069946362	-0.098410703	-1.156167764	-0.643181365
56833	-0.1567426	0.124893196	0.01946936	0.029315554	-0.174449749
26051	-0.007016839	0.097297912	0.14581857	-0.169835386	-0.208050906
93323	-0.3160146	0.245692499	0.337310879	0.618396857	0.305846681
26872	0.318099	-0.451345014	0.443386617	-0.175729149	1.163513742
27152	0.1685082	0.246633712	0.439150498	-0.160012858	0.60806119
585	-0.01693029	0.16081894	0.365141742	0.802961776	0.730017643
84612	-0.205883	0.070714088	-0.011407628	-0.083445826	-0.025309983
140947	0.2553685	-0.076018073	-0.184528984	-0.267782015	-0.137032848
60412	-0.3473475	0.250998092	-0.426132958	0.392917983	0.169834618
84290	-0.1239033	0.033409512	-0.001582608	0.066606096	0.086312829
55030	0.0481413	-0.048016592	-0.023446201	0.009446119	0.050366932
348	0.01467872	-0.11435227	0.112411265	-0.004406996	-0.09771153
3984	0.1529001	0.396259059	-0.103587648	-0.064533578	-0.33484769
399947	0.03187029	0.215349025	0.163433003	-0.075222317	-0.04157395
7090	-0.05367793	-0.028301503	0.276461985	-0.049137441	-0.198262635
23549	0.05502041	-0.093246652	0.074758598	0.165273944	-0.153150411
132112	0.06998764	0.045069479	0.020426682	0.072290614	-0.052060798
22995	-0.1773769	0.096575541	-0.20981454	-0.767208158	0.228893392
85446	0.2217602	0.205787102	-0.053738226	0.112534724	0.038070868
84293	0.1426664	-0.019126612	0.233455695	0.668798434	0.159501852
140686	0.5172021	-0.118276307	0.343811847	-0.157234897	-0.047655224
9670	0.3306771	-0.143827938	0.309164381	-0.967515542	-0.604415421
51295	0.1342647	0.029665516	0.661974554	0.242908451	-0.115241412
9982	-0.2235227	0	-0.214154043	0.152606401	0.300799135
54742	0.03656098	0.208498887	-0.467641196	0.02369811	-0.116618881
128674	0.07192987	0.346115081	-0.186008337	0.089634492	0.117086549
192670	0.2253455	0.091867685	0.07938256	-0.024983482	0.202378582
10783	0.1752835	0.096395551	0.297475161	0.344367914	-0.118114707
284521	0.1478796	-0.158088213	0.067968702	-0.039204314	-0.004289828
222235	0.0739602	-0.393104064	-0.480400398	-0.633979019	-0.186524033
3080	0.238996	-0.228892093	0.167302016	0.011829331	0.153341427
284161	0.2767602	0.176551222	0.065641938	0.724404263	0.387636009
152573	0.08726652	0.082173557	-0.032220731	0.283428702	-0.077409308
55889	0.104663	0.157731228	-0.080331477	-0.324088632	0.009337308
2045	-0.3795328	0.083450583	-2.452999494	-2.260672193	-2.46755351
27175	0.03046298	-0.187609649	0.314311203	-0.10157352	-0.09354708
7295	0.3529369	0.267321021	0.71119606	0.998221598	0.925654876
7528	0.0229311	0.113875224	0.054354884	0.422018598	0.084322189
6541	-0.1034015	0.00759339	-0.250971718	-0.215127618	-0.005953036
1632	0.324773	0.005712584	0.648133705	1.190580384	0.469118504
220963	-0.9235499	0.32184612	-0.109803128	0.69751552	-0.195853285
27292	-0.1075668	-0.020458106	-0.606268033	-0.143332294	0.043559618
10069	-0.2312769	-0.042940944	-0.773836516	0.376807043	0.040794042
55631	0.1394112	-0.047679092	0.141163455	-0.290028824	0.091288618
1294	-0.09062168	0.114981782	0.352278844	-0.571555787	-0.1508552
153745	-0.1370913	0.056652748	0.06487733	-0.059695249	-0.064287936
266727	0.04764616	0.121064632	0.017147413	-0.283164541	-0.208047396
6352	-0.09966261	-0.044522928	-0.063073817	-0.250471563	-0.459929193
83716	0.01912048	-0.055000042	0.016480986	0.579446437	-0.277250562
7368	-0.4211731	0.029447022	-0.367866256	0.265760359	0.180278604
55250	0.379346	-0.032174696	0.120358243	0.155866949	0.216819194
9469	0.01997957	-0.019229987	-0.518777478	-0.64578047	-0.898326402
7358	-0.1206352	-0.146509652	-0.053687261	-1.062710186	0.167593344
23082	-0.1310597	0.025066612	-0.054547998	-0.686266353	-0.323615815
64689	0.2263722	-0.070542268	0.10574612	0.019571554	-0.332176403
131375	-0.01938181	0.068189484	-0.175327503	-0.164125785	-0.370847162
7185	0.2317607	0.076410735	0.160788241	0.191922649	-0.061325065
54621	-0.1589266	-0.016927925	0.306573941	0.481187057	0.068706141
4848	0.04890439	0.014140788	0.491164578	-0.155068252	0.152660517
2115	-0.1206357	-0.293218268	-0.344708799	0.140574456	0.1752138
161176	0.04548085	-0.108678835	0.610948393	0.003740403	0.080226588
4923	0.2873785	0.122661422	0.122942394	-0.063546792	0.054392201
6338	-0.3434044	0.670216064	0.219698463	0.021955397	0.183801566
220136	-0.1556656	-0.016644882	-0.06892691	-0.307345116	-0.298459963
10929	0.02906242	-0.223397648	0.180026112	0.336639606	-0.057266404
5324	0.363059	0.303544788	1.660004407	0.643456823	1.337997405
4363	0.1189959	0.050872253	-0.68678891	-0.424662929	-0.481993998
